hijo_fecha_nacimiento,hijo_genero,madre_nacionalidad,padre_nacionalidad,madre_tipo_documento,padre_tipo_documento
2019-06-11,Masculino,,Argentina,DNI,DNI
2019-06-11,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-11,Femenino,Argentina,Argentina,DNI,DNI
2019-06-11,Masculino,Argentina,Argentina,DNI,DNI
2019-06-11,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-11,Femenino,Desconocida,Desconocida,DNI,DNI
2019-06-11,Masculino,,Desconocida,DNI,DNI
2019-06-11,Femenino,Bolivia,,DNI,
2019-06-11,Masculino,Argentina,,DNI,DNI
2019-06-11,Femenino,Argentina,Argentina,DNI,DNI
2019-06-11,Femenino,,,DNI,DNI
2019-06-11,Masculino,,,DNI,DNI
2019-06-11,Masculino,Desconocida,,DNI,
2019-06-11,Masculino,,,DNI,DNI
2019-06-11,Masculino,Bolivia,,DNI,DNI
2019-06-11,Masculino,República Dominicana,,DNI,
2019-06-11,Masculino,,,,
2019-06-11,Masculino,Argentina,Argentina,DNI,DNI
2019-06-11,Femenino,Bolivia,Bolivia,DNI,DNI
2019-06-11,Masculino,,,DNI,DNI
2019-06-11,Femenino,,,,DNI
2019-06-11,Masculino,Paraguay,Desconocida,DNI,DNI
2019-06-11,Femenino,Desconocida,Desconocida,DNI,DNI
2019-06-11,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-11,Femenino,Argentina,Argentina,DNI,DNI
2019-06-11,Femenino,Argentina,Argentina,DNI,DNI
2019-06-11,Masculino,Colombia,Colombia,DNI,DNI
2019-06-11,Masculino,,Argentina,DNI,DNI
2019-06-11,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-11,Femenino,Desconocida,Argentina,DNI,DNI
2019-06-11,Femenino,Bolivia,Bolivia,DNI,DNI
2019-06-11,Masculino,Argentina,Argentina,DNI,DNI
2019-06-11,Femenino,Desconocida,,DNI,DNI
2019-06-11,Masculino,Desconocida,,DNI,
2019-06-11,Femenino,,,DNI,DNI
2019-06-11,Masculino,Argentina,Argentina,DNI,DNI
2019-06-11,Femenino,Argentina,Argentina,DNI,DNI
2019-06-11,Femenino,Argentina,Argentina,DNI,DNI
2019-06-11,Femenino,Desconocida,Argentina,DNI,DNI
2019-06-11,Masculino,,,DNI,DNI
2019-06-11,Femenino,,Argentina,DNI,DNI
2019-06-11,Masculino,,,DNI,DNI
2019-06-11,Masculino,,,DNI,DNI
2019-06-11,Femenino,Argentina,Argentina,DNI,DNI
2019-06-11,Masculino,,,DNI,DNI
2019-06-11,Masculino,Argentina,Argentina,DNI,DNI
2019-06-11,Masculino,Argentina,Argentina,DNI,DNI
2019-06-11,Masculino,Argentina,Desconocida,DNI,DNI
2019-06-11,Masculino,,Argentina,DNI,DNI
2019-06-11,Femenino,Brasil,Argentina,DNI,DNI
2019-06-11,Masculino,Argentina,Argentina,DNI,DNI
2019-06-11,Masculino,Argentina,Argentina,DNI,DNI
2019-06-11,Femenino,Argentina,Argentina,DNI,DNI
2019-06-11,Femenino,Argentina,Argentina,DNI,DNI
2019-06-11,Masculino,Argentina,Argentina,DNI,DNI
2019-06-11,Femenino,,Argentina,DNI,DNI
2019-06-11,Femenino,Argentina,Argentina,DNI,DNI
2019-06-11,Femenino,Desconocida,Argentina,DNI,DNI
2019-06-11,Femenino,,,DNI,DNI
2019-06-11,Femenino,Argentina,Perú,DNI,DNI
2019-06-11,Femenino,Argentina,Argentina,DNI,DNI
2019-06-11,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-11,Masculino,Argentina,Argentina,DNI,DNI
2019-06-11,Masculino,,,DNI,DNI
2019-06-11,Femenino,,,DNI,DNI
2019-06-11,Masculino,,Argentina,DNI,DNI
2019-06-11,Femenino,,Desconocida,DNI,DNI
2019-06-11,Femenino,Desconocida,Desconocida,DNI,DNI
2019-06-11,Masculino,,,DNI,DNI
2019-06-11,Masculino,,,DNI,
2019-06-11,Femenino,,Argentina,DNI,DNI
2019-06-11,Femenino,Argentina,Argentina,DNI,DNI
2019-06-11,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-11,Masculino,Desconocida,,DNI,DNI
2019-06-11,Femenino,Paraguay,,C.PAR,
2019-06-11,Femenino,Desconocida,Desconocida,DNI,DNI
2019-06-11,Masculino,,,DNI,DNI
2019-06-11,Masculino,Argentina,Argentina,DNI,DNI
2019-06-11,Masculino,Argentina,Argentina,DNI,DNI
2019-06-11,Masculino,Argentina,Argentina,DNI,DNI
2019-06-11,Masculino,Argentina,,DNI,
2019-06-11,Masculino,Desconocida,Argentina,DNI,DNI
2019-06-12,Femenino,Argentina,,DNI,
2019-06-12,Femenino,Argentina,,,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Femenino,,,DNI,
2019-06-12,Masculino,Desconocida,,DNI,
2019-06-12,Masculino,Desconocida,,DNI,DNI
2019-06-12,Femenino,,,DNI,
2019-06-12,Femenino,Desconocida,Desconocida,DNI,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Femenino,Argentina,España,DNI,DNI
2019-06-12,Femenino,Argentina,Argentina,DNI,DNI
2019-06-12,Femenino,,,DNI,
2019-06-12,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-12,Masculino,,,DNI,
2019-06-12,Femenino,Argentina,,,DNI
2019-06-12,Femenino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,,,DNI,DNI
2019-06-12,Masculino,Argentina,,DNI,
2019-06-12,Femenino,,,DNI,DNI
2019-06-12,Masculino,Perú,,DNI,DNI
2019-06-12,Femenino,Argentina,Argentina,DNI,DNI
2019-06-12,Femenino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Femenino,Argentina,Argentina,DNI,DNI
2019-06-12,Femenino,,,DNI,DNI
2019-06-12,Femenino,Argentina,Argentina,DNI,DNI
2019-06-12,Femenino,Argentina,Argentina,DNI,DNI
2019-06-12,Femenino,,,DNI,
2019-06-12,Masculino,,,DNI,C.CHI
2019-06-12,Masculino,,Birmania,,DNI
2019-06-12,Masculino,,,DNI,DNI
2019-06-12,Masculino,Argentina,Desconocida,DNI,DNI
2019-06-12,Masculino,Argentina,Bolivia,DNI,DNI
2019-06-12,Femenino,Argentina,Argentina,DNI,DNI
2019-06-12,Femenino,Desconocida,Argentina,DNI,DNI
2019-06-12,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-12,Masculino,Argentina,,DNI,
2019-06-12,Femenino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,,,DNI,DNI
2019-06-12,Femenino,,,PAS,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Femenino,,,DNI,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,,,DNI,
2019-06-12,Femenino,Argentina,,DNI,
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Femenino,Desconocida,Argentina,DNI,DNI
2019-06-12,Femenino,Argentina,,DNI,DNI
2019-06-12,Masculino,Uruguay,Argentina,DNI,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,,,DNI,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,,Argentina,DNI,DNI
2019-06-12,Femenino,Venezuela,Venezuela,DNI,DNI
2019-06-12,Femenino,,,C.PAR,DNI
2019-06-12,Masculino,,,DNI,DNI
2019-06-12,Femenino,República Dominicana,República Dominicana,DNI,PAS
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,,,DNI,DNI
2019-06-12,Femenino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,,,DNI,DNI
2019-06-12,Femenino,Argentina,,DNI,DNI
2019-06-12,Masculino,Bolivia,Bolivia,DNI,DNI
2019-06-12,Femenino,Argentina,,DNI,
2019-06-12,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-12,Femenino,Desconocida,Desconocida,DNI,DNI
2019-06-12,Femenino,Desconocida,,DNI,
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Femenino,,,DNI,DNI
2019-06-12,Masculino,Argentina,,DNI,
2019-06-12,Femenino,Paraguay,Desconocida,DNI,DNI
2019-06-12,Masculino,Bolivia,Bolivia,C.BOL,C.BOL
2019-06-12,Femenino,,,DNI,DNI
2019-06-12,Femenino,Argentina,Argentina,DNI,DNI
2019-06-12,Femenino,Perú,Venezuela,DNI,DNI
2019-06-12,Femenino,Bolivia,Bolivia,DNI,DNI
2019-06-12,Femenino,Desconocida,Desconocida,DNI,DNI
2019-06-12,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-12,Femenino,Desconocida,,DNI,C.URU
2019-06-12,Masculino,,,DNI,DNI
2019-06-12,Masculino,,,DNI,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,,,DNI,DNI
2019-06-12,Femenino,Argentina,,DNI,
2019-06-12,Femenino,,,DNI,DNI
2019-06-12,Femenino,Argentina,Argentina,DNI,DNI
2019-06-12,Femenino,Paraguay,Paraguay,DNI,DNI
2019-06-12,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-12,Femenino,,,DNI,DNI
2019-06-12,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-12,Masculino,Perú,,DNI PERU,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,Desconocida,,DNI,
2019-06-12,Masculino,Argentina,,DNI,
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Femenino,Argentina,Argentina,DNI,DNI
2019-06-12,Femenino,,,DNI,DNI
2019-06-12,Masculino,Argentina,Desconocida,DNI,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-12,Masculino,Desconocida,,DNI,DNI
2019-06-12,Masculino,Desconocida,,DNI,
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-12,Femenino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,,Argentina,DNI,DNI
2019-06-12,Masculino,,Argentina,DNI,DNI
2019-06-12,Masculino,Argentina,,DNI,
2019-06-12,Masculino,,,DNI,DNI
2019-06-12,Femenino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Femenino,,,DNI,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Femenino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,,,DNI,DNI
2019-06-12,Masculino,Perú,Perú,DNI,DNI
2019-06-12,Femenino,Argentina,,DNI,
2019-06-12,Masculino,Argentina,Paraguay,DNI,DNI
2019-06-12,Femenino,Argentina,Argentina,DNI,DNI
2019-06-12,Femenino,Argentina,Argentina,DNI,DNI
2019-06-12,Femenino,Desconocida,,DNI,DNI
2019-06-12,Femenino,Desconocida,Argentina,DNI,DNI
2019-06-12,Femenino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-12,Masculino,,,DNI,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,,,DNI,DNI
2019-06-12,Masculino,,,DNI,
2019-06-12,Femenino,,,DNI,
2019-06-12,Femenino,Desconocida,,DNI,DNI
2019-06-12,Femenino,,,DNI,DNI
2019-06-12,Masculino,,Argentina,DNI,DNI
2019-06-12,Masculino,,,DNI,DNI
2019-06-12,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-12,Masculino,,Argentina,DNI,DNI
2019-06-12,Masculino,,,DNI,
2019-06-12,Femenino,Argentina,Argentina,DNI,DNI
2019-06-12,Femenino,Perú,Perú,DNI,DNI
2019-06-12,Masculino,,,DNI,
2019-06-12,Femenino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,Paraguay,Argentina,DNI,DNI
2019-06-12,Femenino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Femenino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Femenino,México,Argentina,PAS,DNI
2019-06-12,Masculino,,,DNI,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Femenino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,Paraguay,Paraguay,DNI,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,,,DNI,DNI
2019-06-12,Masculino,,,DNI,DNI
2019-06-12,Femenino,Argentina,Argentina,DNI,DNI
2019-06-12,Femenino,,,DNI,
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Femenino,,,DNI,DNI
2019-06-12,Femenino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-12,Femenino,,,DNI,DNI
2019-06-12,Masculino,,,DNI,DNI
2019-06-12,Femenino,,Argentina,DNI,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Femenino,Argentina,Argentina,DNI,DNI
2019-06-12,Femenino,,Argentina,DNI,DNI
2019-06-12,Femenino,Argentina,,PAS,PAS
2019-06-12,Femenino,Argentina,,DNI,
2019-06-12,Masculino,Paraguay,Paraguay,DNI,DNI
2019-06-12,Masculino,Argentina,,DNI,DNI
2019-06-12,Femenino,Desconocida,Desconocida,DNI,DNI
2019-06-12,Masculino,Paraguay,,DNI,
2019-06-12,Femenino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,,,C.PAR,C.PAR
2019-06-12,Masculino,,,DNI,DNI
2019-06-12,Masculino,Argentina,Argentina,DNI,DNI
2019-06-12,Masculino,Desconocida,,DNI,
2019-06-12,Masculino,Argentina,Paraguay,DNI,C.PAR
2019-06-12,Masculino,Argentina,,DNI,DNI
2019-06-12,Masculino,Argentina,,DNI,
2019-06-12,Masculino,Argentina,,DNI,DNI
2019-06-12,Femenino,,,DNI,DNI
2019-06-12,Femenino,Argentina,,DNI,DNI
2019-06-13,Femenino,,,DNI,DNI
2019-06-13,Masculino,,,PAS,DNI
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Femenino,,,DNI,DNI
2019-06-13,Masculino,Bolivia,Bolivia,DNI,DNI
2019-06-13,Femenino,Argentina,Desconocida,DNI,DNI
2019-06-13,Masculino,Argentina,Argentina,DNI,DNI
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Masculino,Argentina,,DNI,DNI
2019-06-13,Femenino,Argentina,,DNI,
2019-06-13,Femenino,,,DNI,
2019-06-13,Masculino,Argentina,,DNI,
2019-06-13,Masculino,Argentina,Paraguay,DNI,DNI
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Masculino,,,DNI,DNI
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Femenino,,,DNI,DNI
2019-06-13,Femenino,,Argentina,DNI,DNI
2019-06-13,Femenino,,,DNI,DNI
2019-06-13,Masculino,Argentina,Perú,DNI,DNI
2019-06-13,Masculino,,,DNI,DNI
2019-06-13,Masculino,Argentina,Argentina,DNI,DNI
2019-06-13,Masculino,,,DNI,DNI
2019-06-13,Femenino,Desconocida,Argentina,DNI,DNI
2019-06-13,Masculino,Paraguay,Paraguay,DNI,DNI
2019-06-13,Femenino,,,DNI,DNI
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Masculino,Argentina,,DNI,DNI
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Masculino,Argentina,Argentina,DNI,DNI
2019-06-13,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-13,Masculino,Desconocida,,DNI,DNI
2019-06-13,Femenino,Argentina,Desconocida,DNI,DNI
2019-06-13,Masculino,,,C.BOL,
2019-06-13,Femenino,Desconocida,Desconocida,DNI,DNI
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Femenino,Paraguay,Paraguay,DNI,DNI
2019-06-13,Femenino,Argentina,Desconocida,DNI,DNI
2019-06-13,Femenino,,,DNI,DNI
2019-06-13,Masculino,Argentina,Argentina,DNI,DNI
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Femenino,Venezuela,Venezuela,PAS,PAS
2019-06-13,Masculino,Paraguay,Argentina,DNI,DNI
2019-06-13,Masculino,,,DNI,DNI
2019-06-13,Femenino,Argentina,Desconocida,DNI,DNI
2019-06-13,Masculino,,,DNI,
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Femenino,Desconocida,,DNI,
2019-06-13,Femenino,,China,DNI,PAS
2019-06-13,Femenino,Desconocida,Desconocida,DNI,DNI
2019-06-13,Masculino,,,DNI,DNI
2019-06-13,Masculino,,,PAS,DNI
2019-06-13,Femenino,,,DNI,DNI
2019-06-13,Femenino,,Argentina,DNI,DNI
2019-06-13,Masculino,Argentina,Colombia,DNI,DNI
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Femenino,Colombia,Colombia,DNI,DNI
2019-06-13,Masculino,Uruguay,Argentina,DNI,DNI
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Masculino,Argentina,Argentina,DNI,DNI
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Masculino,Argentina,Argentina,DNI,DNI
2019-06-13,Masculino,Argentina,,DNI,DNI
2019-06-13,Masculino,Argentina,Argentina,DNI,DNI
2019-06-13,Femenino,,,DNI,DNI
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Femenino,,Desconocida,DNI,DNI
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Masculino,,,DNI,DNI
2019-06-13,Masculino,,,DNI,DNI
2019-06-13,Masculino,Argentina,Bolivia,,DNI
2019-06-13,Masculino,Argentina,Argentina,DNI,DNI
2019-06-13,Masculino,Argentina,Argentina,DNI,DNI
2019-06-13,Masculino,Argentina,Argentina,DNI,DNI
2019-06-13,Masculino,,Argentina,DNI,DNI
2019-06-13,Femenino,,,DNI,DNI
2019-06-13,Femenino,,,DNI,DNI
2019-06-13,Masculino,Argentina,Argentina,DNI,DNI
2019-06-13,Masculino,Argentina,,DNI,DNI
2019-06-13,Femenino,Desconocida,Desconocida,DNI,DNI
2019-06-13,Masculino,Perú,Perú,DNI,DNI
2019-06-13,Masculino,,,C.BOL,DNI
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Femenino,,,C.BOL,
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Masculino,Argentina,Argentina,DNI,DNI
2019-06-13,Femenino,,,DNI,DNI
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Masculino,,,DNI,DNI
2019-06-13,Masculino,Argentina,,DNI,DNI
2019-06-13,Femenino,Desconocida,Desconocida,DNI,DNI
2019-06-13,Femenino,,,DNI,DNI
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Femenino,,,DNI,DNI
2019-06-13,Masculino,Argentina,,DNI,DNI
2019-06-13,Femenino,Ecuador,,DNI,
2019-06-13,Femenino,Desconocida,Desconocida,DNI,DNI
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Masculino,Argentina,Argentina,DNI,DNI
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Femenino,Desconocida,,DNI,DNI
2019-06-13,Masculino,Venezuela,Argentina,DNI,DNI
2019-06-13,Masculino,Argentina,Argentina,DNI,DNI
2019-06-13,Masculino,Argentina,Argentina,DNI,DNI
2019-06-13,Masculino,Argentina,Argentina,DNI,DNI
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Masculino,Argentina,Argentina,DNI,DNI
2019-06-13,Masculino,Paraguay,,,DNI
2019-06-13,Femenino,,,DNI,DNI
2019-06-13,Femenino,,,DNI,DNI
2019-06-13,Masculino,,,DNI,DNI PERU
2019-06-13,Masculino,Argentina,Argentina,DNI,DNI
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Masculino,,Argentina,DNI,DNI
2019-06-13,Masculino,,,DNI,DNI
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Masculino,Argentina,Desconocida,DNI,DNI
2019-06-13,Masculino,,,DNI,DNI
2019-06-13,Femenino,,Desconocida,DNI,DNI
2019-06-13,Masculino,,,DNI,DNI
2019-06-13,Masculino,,,DNI,DNI
2019-06-13,Masculino,Argentina,,DNI,DNI
2019-06-13,Masculino,Perú,Perú,DNI,DNI
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Masculino,Argentina,,DNI,DNI
2019-06-13,Masculino,,,DNI,DNI
2019-06-13,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-13,Masculino,Argentina,Argentina,DNI,DNI
2019-06-13,Masculino,,,DNI,DNI
2019-06-13,Femenino,Argentina,,DNI,DNI
2019-06-13,Masculino,,Brasil,DNI,DNI
2019-06-13,Masculino,Argentina,Argentina,DNI,DNI
2019-06-13,Masculino,,,DNI,DNI
2019-06-13,Masculino,Argentina,Argentina,DNI,DNI
2019-06-13,Masculino,Argentina,Argentina,DNI,DNI
2019-06-13,Femenino,Argentina,,DNI,C.PAR
2019-06-13,Masculino,Desconocida,Argentina,DNI,DNI
2019-06-13,Masculino,Argentina,Argentina,DNI,DNI
2019-06-13,Femenino,,Desconocida,DNI,DNI
2019-06-13,Masculino,Argentina,Argentina,DNI,DNI
2019-06-13,Masculino,Argentina,,DNI,
2019-06-13,Femenino,Argentina,,DNI,
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Masculino,Argentina,Argentina,DNI,DNI
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Femenino,Desconocida,Argentina,DNI,DNI
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Femenino,,,DNI,DNI
2019-06-13,Masculino,,,DNI,DNI
2019-06-13,Masculino,,Argentina,,DNI
2019-06-13,Masculino,Argentina,Argentina,DNI,DNI
2019-06-13,Femenino,Bolivia,Bolivia,DNI,DNI
2019-06-13,Femenino,Desconocida,,DNI,DNI
2019-06-13,Femenino,,,DNI,
2019-06-13,Femenino,,Argentina,DNI,DNI
2019-06-13,Femenino,Argentina,Argentina,DNI,DNI
2019-06-13,Masculino,,,DNI,
2019-06-13,Femenino,,,DNI,
2019-06-13,Masculino,,Argentina,DNI,DNI
2019-06-13,Femenino,Perú,Perú,DNI,DNI
2019-06-13,Masculino,Argentina,Argentina,C.BOL,C.BOL
2019-06-13,Femenino,,,DNI,DNI
2019-06-13,Femenino,Perú,,,
2019-06-13,Femenino,,Argentina,DNI,DNI
2019-06-13,Masculino,Argentina,Argentina,DNI,DNI
2019-06-13,Masculino,,,DNI,DNI
2019-06-13,Masculino,Argentina,Argentina,DNI,DNI
2019-06-13,Femenino,,,DNI PERU,DNI PERU
2019-06-13,Femenino,,Desconocida,DNI,DNI
2019-06-13,Masculino,,,DNI,DNI
2019-06-13,Femenino,,Perú,DNI,
2019-06-13,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-13,Masculino,Argentina,Desconocida,DNI,DNI
2019-06-13,Femenino,Bolivia,,DNI,
2019-06-14,Masculino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,,,DNI,DNI
2019-06-14,Femenino,Paraguay,Paraguay,DNI,DNI
2019-06-14,Femenino,Paraguay,Argentina,DNI,DNI
2019-06-14,Masculino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,Argentina,,DNI,
2019-06-14,Masculino,Argentina,,DNI,DNI
2019-06-14,Femenino,Desconocida,,DNI,PAS
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Desconocida,,DNI,DNI
2019-06-14,Masculino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,Desconocida,DNI,DNI
2019-06-14,Masculino,Desconocida,,DNI,
2019-06-14,Masculino,Desconocida,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,,DNI,DNI
2019-06-14,Masculino,Perú,Perú,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,Argentina,Ecuador,DNI,DNI
2019-06-14,Masculino,Argentina,,DNI,DNI
2019-06-14,Masculino,Desconocida,,DNI,DNI
2019-06-14,Masculino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Bolivia,,DNI,DNI
2019-06-14,Femenino,Paraguay,Paraguay,DNI,DNI
2019-06-14,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,,Desconocida,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-14,Masculino,Desconocida,Argentina,DNI,DNI
2019-06-14,Masculino,Argentina,Desconocida,DNI,DNI
2019-06-14,Femenino,,,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-14,Masculino,Argentina,,DNI,
2019-06-14,Masculino,,,DNI,DNI
2019-06-14,Femenino,,,DNI,
2019-06-14,Masculino,Perú,Perú,DNI,DNI
2019-06-14,Femenino,Argentina,Desconocida,DNI,DNI
2019-06-14,Masculino,Paraguay,Argentina,DNI,DNI
2019-06-14,Femenino,Paraguay,Paraguay,DNI,DNI
